"REF_DATE","GEO","DGUID","Products","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018-12","Prince Edward Island","2016A000211","Wieners, 400 grams","Dollars","81","units","0","v1159447025","2.11","3.44","","","","2"
"2019-01","Prince Edward Island","2016A000211","Wieners, 400 grams","Dollars","81","units","0","v1159447025","2.11","2.95","","","","2"
"2019-02","Prince Edward Island","2016A000211","Wieners, 400 grams","Dollars","81","units","0","v1159447025","2.11","3.12","","","","2"
"2019-03","Prince Edward Island","2016A000211","Wieners, 400 grams","Dollars","81","units","0","v1159447025","2.11","3.42","","","","2"
"2019-04","Prince Edward Island","2016A000211","Wieners, 400 grams","Dollars","81","units","0","v1159447025","2.11","3.29","","","","2"
"2019-05","Prince Edward Island","2016A000211","Wieners, 400 grams","Dollars","81","units","0","v1159447025","2.11","3.19","","","","2"
"2019-06","Prince Edward Island","2016A000211","Wieners, 400 grams","Dollars","81","units","0","v1159447025","2.11","3.35","","","","2"
"2019-07","Prince Edward Island","2016A000211","Wieners, 400 grams","Dollars","81","units","0","v1159447025","2.11","3.32","","","","2"
"2019-08","Prince Edward Island","2016A000211","Wieners, 400 grams","Dollars","81","units","0","v1159447025","2.11","3.68","","","","2"
"2019-09","Prince Edward Island","2016A000211","Wieners, 400 grams","Dollars","81","units","0","v1159447025","2.11","3.48","","","","2"
"2019-10","Prince Edward Island","2016A000211","Wieners, 400 grams","Dollars","81","units","0","v1159447025","2.11","3.48","","","","2"
"2019-11","Prince Edward Island","2016A000211","Wieners, 400 grams","Dollars","81","units","0","v1159447025","2.11","3.12","","","","2"
"2019-12","Prince Edward Island","2016A000211","Wieners, 400 grams","Dollars","81","units","0","v1159447025","2.11","3.57","","","","2"
"2020-01","Prince Edward Island","2016A000211","Wieners, 400 grams","Dollars","81","units","0","v1159447025","2.11","3.42","","","","2"
"2020-02","Prince Edward Island","2016A000211","Wieners, 400 grams","Dollars","81","units","0","v1159447025","2.11","3.25","","","","2"
"2020-03","Prince Edward Island","2016A000211","Wieners, 400 grams","Dollars","81","units","0","v1159447025","2.11","3.55","","","","2"
"2020-04","Prince Edward Island","2016A000211","Wieners, 400 grams","Dollars","81","units","0","v1159447025","2.11","3.74","","","","2"
"2020-05","Prince Edward Island","2016A000211","Wieners, 400 grams","Dollars","81","units","0","v1159447025","2.11","3.85","","","","2"
"2020-06","Prince Edward Island","2016A000211","Wieners, 400 grams","Dollars","81","units","0","v1159447025","2.11","3.52","","","","2"
"2020-07","Prince Edward Island","2016A000211","Wieners, 400 grams","Dollars","81","units","0","v1159447025","2.11","3.69","","","","2"
"2020-08","Prince Edward Island","2016A000211","Wieners, 400 grams","Dollars","81","units","0","v1159447025","2.11","3.91","","","","2"
"2020-09","Prince Edward Island","2016A000211","Wieners, 400 grams","Dollars","81","units","0","v1159447025","2.11","3.88","","","","2"
"2020-10","Prince Edward Island","2016A000211","Wieners, 400 grams","Dollars","81","units","0","v1159447025","2.11","3.81","","","","2"
"2020-11","Prince Edward Island","2016A000211","Wieners, 400 grams","Dollars","81","units","0","v1159447025","2.11","3.64","","","","2"
"2020-12","Prince Edward Island","2016A000211","Wieners, 400 grams","Dollars","81","units","0","v1159447025","2.11","3.81","","","","2"
"2017-01","Prince Edward Island","2016A000211","Canned tuna, 170 grams","Dollars","81","units","0","v1159447026","2.12","1.50","","","","2"
"2017-02","Prince Edward Island","2016A000211","Canned tuna, 170 grams","Dollars","81","units","0","v1159447026","2.12","1.74","","","","2"
"2017-03","Prince Edward Island","2016A000211","Canned tuna, 170 grams","Dollars","81","units","0","v1159447026","2.12","1.63","","","","2"
"2017-04","Prince Edward Island","2016A000211","Canned tuna, 170 grams","Dollars","81","units","0","v1159447026","2.12","1.63","","","","2"
"2017-05","Prince Edward Island","2016A000211","Canned tuna, 170 grams","Dollars","81","units","0","v1159447026","2.12","1.81","","","","2"
"2017-06","Prince Edward Island","2016A000211","Canned tuna, 170 grams","Dollars","81","units","0","v1159447026","2.12","1.83","","","","2"
"2017-07","Prince Edward Island","2016A000211","Canned tuna, 170 grams","Dollars","81","units","0","v1159447026","2.12","1.50","","","","2"
"2017-08","Prince Edward Island","2016A000211","Canned tuna, 170 grams","Dollars","81","units","0","v1159447026","2.12","1.69","","","","2"
"2017-09","Prince Edward Island","2016A000211","Canned tuna, 170 grams","Dollars","81","units","0","v1159447026","2.12","1.85","","","","2"
"2017-10","Prince Edward Island","2016A000211","Canned tuna, 170 grams","Dollars","81","units","0","v1159447026","2.12","1.76","","","","2"
"2017-11","Prince Edward Island","2016A000211","Canned tuna, 170 grams","Dollars","81","units","0","v1159447026","2.12","1.88","","","","2"
"2017-12","Prince Edward Island","2016A000211","Canned tuna, 170 grams","Dollars","81","units","0","v1159447026","2.12","2.11","","","","2"
"2018-01","Prince Edward Island","2016A000211","Canned tuna, 170 grams","Dollars","81","units","0","v1159447026","2.12","1.79","","","","2"
"2018-02","Prince Edward Island","2016A000211","Canned tuna, 170 grams","Dollars","81","units","0","v1159447026","2.12","1.97","","","","2"
"2018-03","Prince Edward Island","2016A000211","Canned tuna, 170 grams","Dollars","81","units","0","v1159447026","2.12","1.66","","","","2"
"2018-04","Prince Edward Island","2016A000211","Canned tuna, 170 grams","Dollars","81","units","0","v1159447026","2.12","1.73","","","","2"
"2018-05","Prince Edward Island","2016A000211","Canned tuna, 170 grams","Dollars","81","units","0","v1159447026","2.12","1.74","","","","2"
"2018-06","Prince Edward Island","2016A000211","Canned tuna, 170 grams","Dollars","81","units","0","v1159447026","2.12","1.90","","","","2"
"2018-07","Prince Edward Island","2016A000211","Canned tuna, 170 grams","Dollars","81","units","0","v1159447026","2.12","1.92","","","","2"
"2018-08","Prince Edward Island","2016A000211","Canned tuna, 170 grams","Dollars","81","units","0","v1159447026","2.12","1.73","","","","2"
"2018-09","Prince Edward Island","2016A000211","Canned tuna, 170 grams","Dollars","81","units","0","v1159447026","2.12","1.89","","","","2"
"2018-10","Prince Edward Island","2016A000211","Canned tuna, 170 grams","Dollars","81","units","0","v1159447026","2.12","1.79","","","","2"
"2018-11","Prince Edward Island","2016A000211","Canned tuna, 170 grams","Dollars","81","units","0","v1159447026","2.12","1.94","","","","2"
"2018-12","Prince Edward Island","2016A000211","Canned tuna, 170 grams","Dollars","81","units","0","v1159447026","2.12","2.13","","","","2"
"2019-01","Prince Edward Island","2016A000211","Canned tuna, 170 grams","Dollars","81","units","0","v1159447026","2.12","1.83","","","","2"
"2019-02","Prince Edward Island","2016A000211","Canned tuna, 170 grams","Dollars","81","units","0","v1159447026","2.12","2.07","","","","2"
"2019-03","Prince Edward Island","2016A000211","Canned tuna, 170 grams","Dollars","81","units","0","v1159447026","2.12","2.01","","","","2"
"2019-04","Prince Edward Island","2016A000211","Canned tuna, 170 grams","Dollars","81","units","0","v1159447026","2.12","1.66","","","","2"
"2019-05","Prince Edward Island","2016A000211","Canned tuna, 170 grams","Dollars","81","units","0","v1159447026","2.12","2.12","","","","2"
"2019-06","Prince Edward Island","2016A000211","Canned tuna, 170 grams","Dollars","81","units","0","v1159447026","2.12","2.09","","","","2"
"2019-07","Prince Edward Island","2016A000211","Canned tuna, 170 grams","Dollars","81","units","0","v1159447026","2.12","1.72","","","","2"
"2019-08","Prince Edward Island","2016A000211","Canned tuna, 170 grams","Dollars","81","units","0","v1159447026","2.12","2.09","","","","2"
"2019-09","Prince Edward Island","2016A000211","Canned tuna, 170 grams","Dollars","81","units","0","v1159447026","2.12","2.08","","","","2"
"2019-10","Prince Edward Island","2016A000211","Canned tuna, 170 grams","Dollars","81","units","0","v1159447026","2.12","1.89","","","","2"
"2019-11","Prince Edward Island","2016A000211","Canned tuna, 170 grams","Dollars","81","units","0","v1159447026","2.12","2.00","","","","2"
"2019-12","Prince Edward Island","2016A000211","Canned tuna, 170 grams","Dollars","81","units","0","v1159447026","2.12","1.96","","","","2"
"2020-01","Prince Edward Island","2016A000211","Canned tuna, 170 grams","Dollars","81","units","0","v1159447026","2.12","1.93","","","","2"
"2020-02","Prince Edward Island","2016A000211","Canned tuna, 170 grams","Dollars","81","units","0","v1159447026","2.12","1.84","","","","2"
"2020-03","Prince Edward Island","2016A000211","Canned tuna, 170 grams","Dollars","81","units","0","v1159447026","2.12","2.07","","","","2"
"2020-04","Prince Edward Island","2016A000211","Canned tuna, 170 grams","Dollars","81","units","0","v1159447026","2.12","2.24","","","","2"
"2020-05","Prince Edward Island","2016A000211","Canned tuna, 170 grams","Dollars","81","units","0","v1159447026","2.12","2.09","","","","2"
"2020-06","Prince Edward Island","2016A000211","Canned tuna, 170 grams","Dollars","81","units","0","v1159447026","2.12","1.77","","","","2"
"2020-07","Prince Edward Island","2016A000211","Canned tuna, 170 grams","Dollars","81","units","0","v1159447026","2.12","1.98","","","","2"
"2020-08","Prince Edward Island","2016A000211","Canned tuna, 170 grams","Dollars","81","units","0","v1159447026","2.12","1.83","","","","2"
"2020-09","Prince Edward Island","2016A000211","Canned tuna, 170 grams","Dollars","81","units","0","v1159447026","2.12","2.08","","","","2"
"2020-10","Prince Edward Island","2016A000211","Canned tuna, 170 grams","Dollars","81","units","0","v1159447026","2.12","2.03","","","","2"
"2020-11","Prince Edward Island","2016A000211","Canned tuna, 170 grams","Dollars","81","units","0","v1159447026","2.12","1.93","","","","2"
"2020-12","Prince Edward Island","2016A000211","Canned tuna, 170 grams","Dollars","81","units","0","v1159447026","2.12","2.20","","","","2"
"2017-01","Prince Edward Island","2016A000211","Milk, 1 litre","Dollars","81","units","0","v1159447027","2.13","2.11","","","","2"
"2017-02","Prince Edward Island","2016A000211","Milk, 1 litre","Dollars","81","units","0","v1159447027","2.13","2.15","","","","2"
"2017-03","Prince Edward Island","2016A000211","Milk, 1 litre","Dollars","81","units","0","v1159447027","2.13","2.15","","","","2"
"2017-04","Prince Edward Island","2016A000211","Milk, 1 litre","Dollars","81","units","0","v1159447027","2.13","2.16","","","","2"
"2017-05","Prince Edward Island","2016A000211","Milk, 1 litre","Dollars","81","units","0","v1159447027","2.13","2.16","","","","2"
"2017-06","Prince Edward Island","2016A000211","Milk, 1 litre","Dollars","81","units","0","v1159447027","2.13","2.16","","","","2"
"2017-07","Prince Edward Island","2016A000211","Milk, 1 litre","Dollars","81","units","0","v1159447027","2.13","2.17","","","","2"
"2017-08","Prince Edward Island","2016A000211","Milk, 1 litre","Dollars","81","units","0","v1159447027","2.13","2.17","","","","2"
"2017-09","Prince Edward Island","2016A000211","Milk, 1 litre","Dollars","81","units","0","v1159447027","2.13","2.16","","","","2"
"2017-10","Prince Edward Island","2016A000211","Milk, 1 litre","Dollars","81","units","0","v1159447027","2.13","2.16","","","","2"
"2017-11","Prince Edward Island","2016A000211","Milk, 1 litre","Dollars","81","units","0","v1159447027","2.13","2.16","","","","2"
"2017-12","Prince Edward Island","2016A000211","Milk, 1 litre","Dollars","81","units","0","v1159447027","2.13","2.16","","","","2"
"2018-01","Prince Edward Island","2016A000211","Milk, 1 litre","Dollars","81","units","0","v1159447027","2.13","2.16","","","","2"
"2018-02","Prince Edward Island","2016A000211","Milk, 1 litre","Dollars","81","units","0","v1159447027","2.13","2.15","","","","2"
"2018-03","Prince Edward Island","2016A000211","Milk, 1 litre","Dollars","81","units","0","v1159447027","2.13","2.09","","","","2"
"2018-04","Prince Edward Island","2016A000211","Milk, 1 litre","Dollars","81","units","0","v1159447027","2.13","2.10","","","","2"
"2018-05","Prince Edward Island","2016A000211","Milk, 1 litre","Dollars","81","units","0","v1159447027","2.13","2.11","","","","2"
"2018-06","Prince Edward Island","2016A000211","Milk, 1 litre","Dollars","81","units","0","v1159447027","2.13","2.11","","","","2"
"2018-07","Prince Edward Island","2016A000211","Milk, 1 litre","Dollars","81","units","0","v1159447027","2.13","2.17","","","","2"
"2018-08","Prince Edward Island","2016A000211","Milk, 1 litre","Dollars","81","units","0","v1159447027","2.13","2.20","","","","2"
"2018-09","Prince Edward Island","2016A000211","Milk, 1 litre","Dollars","81","units","0","v1159447027","2.13","2.28","","","","2"
"2018-10","Prince Edward Island","2016A000211","Milk, 1 litre","Dollars","81","units","0","v1159447027","2.13","2.31","","","","2"
"2018-11","Prince Edward Island","2016A000211","Milk, 1 litre","Dollars","81","units","0","v1159447027","2.13","2.31","","","","2"
"2018-12","Prince Edward Island","2016A000211","Milk, 1 litre","Dollars","81","units","0","v1159447027","2.13","2.31","","","","2"
"2019-01","Prince Edward Island","2016A000211","Milk, 1 litre","Dollars","81","units","0","v1159447027","2.13","2.30","","","","2"
"2019-02","Prince Edward Island","2016A000211","Milk, 1 litre","Dollars","81","units","0","v1159447027","2.13","2.30","","","","2"
"2019-03","Prince Edward Island","2016A000211","Milk, 1 litre","Dollars","81","units","0","v1159447027","2.13","2.30","","","","2"
"2019-04","Prince Edward Island","2016A000211","Milk, 1 litre","Dollars","81","units","0","v1159447027","2.13","2.30","","","","2"
"2019-05","Prince Edward Island","2016A000211","Milk, 1 litre","Dollars","81","units","0","v1159447027","2.13","2.30","","","","2"
"2019-06","Prince Edward Island","2016A000211","Milk, 1 litre","Dollars","81","units","0","v1159447027","2.13","2.30","","","","2"
"2019-07","Prince Edward Island","2016A000211","Milk, 1 litre","Dollars","81","units","0","v1159447027","2.13","2.31","","","","2"
"2019-08","Prince Edward Island","2016A000211","Milk, 1 litre","Dollars","81","units","0","v1159447027","2.13","2.31","","","","2"
"2019-09","Prince Edward Island","2016A000211","Milk, 1 litre","Dollars","81","units","0","v1159447027","2.13","2.30","","","","2"
"2019-10","Prince Edward Island","2016A000211","Milk, 1 litre","Dollars","81","units","0","v1159447027","2.13","2.30","","","","2"
"2019-11","Prince Edward Island","2016A000211","Milk, 1 litre","Dollars","81","units","0","v1159447027","2.13","2.31","","","","2"
"2019-12","Prince Edward Island","2016A000211","Milk, 1 litre","Dollars","81","units","0","v1159447027","2.13","2.31","","","","2"
"2020-01","Prince Edward Island","2016A000211","Milk, 1 litre","Dollars","81","units","0","v1159447027","2.13","2.36","","","","2"
"2020-02","Prince Edward Island","2016A000211","Milk, 1 litre","Dollars","81","units","0","v1159447027","2.13","2.36","","","","2"
"2020-03","Prince Edward Island","2016A000211","Milk, 1 litre","Dollars","81","units","0","v1159447027","2.13","2.37","","","","2"
"2020-04","Prince Edward Island","2016A000211","Milk, 1 litre","Dollars","81","units","0","v1159447027","2.13","2.37","","","","2"
"2020-05","Prince Edward Island","2016A000211","Milk, 1 litre","Dollars","81","units","0","v1159447027","2.13","2.37","","","","2"
"2020-06","Prince Edward Island","2016A000211","Milk, 1 litre","Dollars","81","units","0","v1159447027","2.13","2.38","","","","2"
"2020-07","Prince Edward Island","2016A000211","Milk, 1 litre","Dollars","81","units","0","v1159447027","2.13","2.38","","","","2"
"2020-08","Prince Edward Island","2016A000211","Milk, 1 litre","Dollars","81","units","0","v1159447027","2.13","2.38","","","","2"
"2020-09","Prince Edward Island","2016A000211","Milk, 1 litre","Dollars","81","units","0","v1159447027","2.13","2.38","","","","2"
"2020-10","Prince Edward Island","2016A000211","Milk, 1 litre","Dollars","81","units","0","v1159447027","2.13","2.38","","","","2"
"2020-11","Prince Edward Island","2016A000211","Milk, 1 litre","Dollars","81","units","0","v1159447027","2.13","2.38","","","","2"
"2020-12","Prince Edward Island","2016A000211","Milk, 1 litre","Dollars","81","units","0","v1159447027","2.13","2.40","","","","2"
"2017-01","Prince Edward Island","2016A000211","Milk, 2 litres","Dollars","81","units","0","v1159447028","2.14","3.71","","","","2"
"2017-02","Prince Edward Island","2016A000211","Milk, 2 litres","Dollars","81","units","0","v1159447028","2.14","3.73","","","","2"
"2017-03","Prince Edward Island","2016A000211","Milk, 2 litres","Dollars","81","units","0","v1159447028","2.14","3.69","","","","2"
"2017-04","Prince Edward Island","2016A000211","Milk, 2 litres","Dollars","81","units","0","v1159447028","2.14","3.68","","","","2"
"2017-05","Prince Edward Island","2016A000211","Milk, 2 litres","Dollars","81","units","0","v1159447028","2.14","3.67","","","","2"
"2017-06","Prince Edward Island","2016A000211","Milk, 2 litres","Dollars","81","units","0","v1159447028","2.14","3.65","","","","2"
"2017-07","Prince Edward Island","2016A000211","Milk, 2 litres","Dollars","81","units","0","v1159447028","2.14","3.66","","","","2"
"2017-08","Prince Edward Island","2016A000211","Milk, 2 litres","Dollars","81","units","0","v1159447028","2.14","3.65","","","","2"
"2017-09","Prince Edward Island","2016A000211","Milk, 2 litres","Dollars","81","units","0","v1159447028","2.14","3.64","","","","2"
"2017-10","Prince Edward Island","2016A000211","Milk, 2 litres","Dollars","81","units","0","v1159447028","2.14","3.63","","","","2"
"2017-11","Prince Edward Island","2016A000211","Milk, 2 litres","Dollars","81","units","0","v1159447028","2.14","3.63","","","","2"
"2017-12","Prince Edward Island","2016A000211","Milk, 2 litres","Dollars","81","units","0","v1159447028","2.14","3.63","","","","2"
"2018-01","Prince Edward Island","2016A000211","Milk, 2 litres","Dollars","81","units","0","v1159447028","2.14","3.62","","","","2"
"2018-02","Prince Edward Island","2016A000211","Milk, 2 litres","Dollars","81","units","0","v1159447028","2.14","3.64","","","","2"
"2018-03","Prince Edward Island","2016A000211","Milk, 2 litres","Dollars","81","units","0","v1159447028","2.14","3.60","","","","2"
"2018-04","Prince Edward Island","2016A000211","Milk, 2 litres","Dollars","81","units","0","v1159447028","2.14","3.60","","","","2"
"2018-05","Prince Edward Island","2016A000211","Milk, 2 litres","Dollars","81","units","0","v1159447028","2.14","3.60","","","","2"
"2018-06","Prince Edward Island","2016A000211","Milk, 2 litres","Dollars","81","units","0","v1159447028","2.14","3.60","","","","2"
"2018-07","Prince Edward Island","2016A000211","Milk, 2 litres","Dollars","81","units","0","v1159447028","2.14","3.61","","","","2"
"2018-08","Prince Edward Island","2016A000211","Milk, 2 litres","Dollars","81","units","0","v1159447028","2.14","3.60","","","","2"
"2018-09","Prince Edward Island","2016A000211","Milk, 2 litres","Dollars","81","units","0","v1159447028","2.14","3.67","","","","2"
"2018-10","Prince Edward Island","2016A000211","Milk, 2 litres","Dollars","81","units","0","v1159447028","2.14","3.67","","","","2"
"2018-11","Prince Edward Island","2016A000211","Milk, 2 litres","Dollars","81","units","0","v1159447028","2.14","3.66","","","","2"
"2018-12","Prince Edward Island","2016A000211","Milk, 2 litres","Dollars","81","units","0","v1159447028","2.14","3.66","","","","2"
"2019-01","Prince Edward Island","2016A000211","Milk, 2 litres","Dollars","81","units","0","v1159447028","2.14","3.66","","","","2"
"2019-02","Prince Edward Island","2016A000211","Milk, 2 litres","Dollars","81","units","0","v1159447028","2.14","3.66","","","","2"
"2019-03","Prince Edward Island","2016A000211","Milk, 2 litres","Dollars","81","units","0","v1159447028","2.14","3.66","","","","2"
"2019-04","Prince Edward Island","2016A000211","Milk, 2 litres","Dollars","81","units","0","v1159447028","2.14","3.65","","","","2"
"2019-05","Prince Edward Island","2016A000211","Milk, 2 litres","Dollars","81","units","0","v1159447028","2.14","3.66","","","","2"
"2019-06","Prince Edward Island","2016A000211","Milk, 2 litres","Dollars","81","units","0","v1159447028","2.14","3.66","","","","2"
"2019-07","Prince Edward Island","2016A000211","Milk, 2 litres","Dollars","81","units","0","v1159447028","2.14","3.66","","","","2"
"2019-08","Prince Edward Island","2016A000211","Milk, 2 litres","Dollars","81","units","0","v1159447028","2.14","3.66","","","","2"
"2019-09","Prince Edward Island","2016A000211","Milk, 2 litres","Dollars","81","units","0","v1159447028","2.14","3.65","","","","2"
"2019-10","Prince Edward Island","2016A000211","Milk, 2 litres","Dollars","81","units","0","v1159447028","2.14","3.66","","","","2"
"2019-11","Prince Edward Island","2016A000211","Milk, 2 litres","Dollars","81","units","0","v1159447028","2.14","3.66","","","","2"
"2019-12","Prince Edward Island","2016A000211","Milk, 2 litres","Dollars","81","units","0","v1159447028","2.14","3.68","","","","2"
"2020-01","Prince Edward Island","2016A000211","Milk, 2 litres","Dollars","81","units","0","v1159447028","2.14","3.72","","","","2"
"2020-02","Prince Edward Island","2016A000211","Milk, 2 litres","Dollars","81","units","0","v1159447028","2.14","3.73","","","","2"
"2020-03","Prince Edward Island","2016A000211","Milk, 2 litres","Dollars","81","units","0","v1159447028","2.14","3.73","","","","2"
"2020-04","Prince Edward Island","2016A000211","Milk, 2 litres","Dollars","81","units","0","v1159447028","2.14","3.74","","","","2"
"2020-05","Prince Edward Island","2016A000211","Milk, 2 litres","Dollars","81","units","0","v1159447028","2.14","3.76","","","","2"
"2020-06","Prince Edward Island","2016A000211","Milk, 2 litres","Dollars","81","units","0","v1159447028","2.14","3.76","","","","2"
"2020-07","Prince Edward Island","2016A000211","Milk, 2 litres","Dollars","81","units","0","v1159447028","2.14","3.77","","","","2"
"2020-08","Prince Edward Island","2016A000211","Milk, 2 litres","Dollars","81","units","0","v1159447028","2.14","3.81","","","","2"
"2020-09","Prince Edward Island","2016A000211","Milk, 2 litres","Dollars","81","units","0","v1159447028","2.14","3.81","","","","2"
"2020-10","Prince Edward Island","2016A000211","Milk, 2 litres","Dollars","81","units","0","v1159447028","2.14","3.81","","","","2"
"2020-11","Prince Edward Island","2016A000211","Milk, 2 litres","Dollars","81","units","0","v1159447028","2.14","3.81","","","","2"
"2020-12","Prince Edward Island","2016A000211","Milk, 2 litres","Dollars","81","units","0","v1159447028","2.14","3.82","","","","2"
"2017-01","Prince Edward Island","2016A000211","Milk, 4 litres","Dollars","81","units","0","v1159447029","2.15","7.32","","","","2"
"2017-02","Prince Edward Island","2016A000211","Milk, 4 litres","Dollars","81","units","0","v1159447029","2.15","7.34","","","","2"
"2017-03","Prince Edward Island","2016A000211","Milk, 4 litres","Dollars","81","units","0","v1159447029","2.15","7.34","","","","2"
"2017-04","Prince Edward Island","2016A000211","Milk, 4 litres","Dollars","81","units","0","v1159447029","2.15","7.32","","","","2"
"2017-05","Prince Edward Island","2016A000211","Milk, 4 litres","Dollars","81","units","0","v1159447029","2.15","7.23","","","","2"
"2017-06","Prince Edward Island","2016A000211","Milk, 4 litres","Dollars","81","units","0","v1159447029","2.15","7.12","","","","2"
"2017-07","Prince Edward Island","2016A000211","Milk, 4 litres","Dollars","81","units","0","v1159447029","2.15","7.13","","","","2"
"2017-08","Prince Edward Island","2016A000211","Milk, 4 litres","Dollars","81","units","0","v1159447029","2.15","7.13","","","","2"
"2017-09","Prince Edward Island","2016A000211","Milk, 4 litres","Dollars","81","units","0","v1159447029","2.15","7.10","","","","2"
"2017-10","Prince Edward Island","2016A000211","Milk, 4 litres","Dollars","81","units","0","v1159447029","2.15","7.10","","","","2"
"2017-11","Prince Edward Island","2016A000211","Milk, 4 litres","Dollars","81","units","0","v1159447029","2.15","7.09","","","","2"
"2017-12","Prince Edward Island","2016A000211","Milk, 4 litres","Dollars","81","units","0","v1159447029","2.15","7.13","","","","2"
"2018-01","Prince Edward Island","2016A000211","Milk, 4 litres","Dollars","81","units","0","v1159447029","2.15","7.16","","","","2"
"2018-02","Prince Edward Island","2016A000211","Milk, 4 litres","Dollars","81","units","0","v1159447029","2.15","7.36","","","","2"
"2018-03","Prince Edward Island","2016A000211","Milk, 4 litres","Dollars","81","units","0","v1159447029","2.15","7.35","","","","2"
"2018-04","Prince Edward Island","2016A000211","Milk, 4 litres","Dollars","81","units","0","v1159447029","2.15","7.35","","","","2"
"2018-05","Prince Edward Island","2016A000211","Milk, 4 litres","Dollars","81","units","0","v1159447029","2.15","7.35","","","","2"
"2018-06","Prince Edward Island","2016A000211","Milk, 4 litres","Dollars","81","units","0","v1159447029","2.15","7.36","","","","2"
"2018-07","Prince Edward Island","2016A000211","Milk, 4 litres","Dollars","81","units","0","v1159447029","2.15","7.26","","","","2"
"2018-08","Prince Edward Island","2016A000211","Milk, 4 litres","Dollars","81","units","0","v1159447029","2.15","7.21","","","","2"
"2018-09","Prince Edward Island","2016A000211","Milk, 4 litres","Dollars","81","units","0","v1159447029","2.15","7.36","","","","2"
"2018-10","Prince Edward Island","2016A000211","Milk, 4 litres","Dollars","81","units","0","v1159447029","2.15","7.39","","","","2"
"2018-11","Prince Edward Island","2016A000211","Milk, 4 litres","Dollars","81","units","0","v1159447029","2.15","7.37","","","","2"
"2018-12","Prince Edward Island","2016A000211","Milk, 4 litres","Dollars","81","units","0","v1159447029","2.15","7.36","","","","2"
"2019-01","Prince Edward Island","2016A000211","Milk, 4 litres","Dollars","81","units","0","v1159447029","2.15","7.37","","","","2"
"2019-02","Prince Edward Island","2016A000211","Milk, 4 litres","Dollars","81","units","0","v1159447029","2.15","7.36","","","","2"
"2019-03","Prince Edward Island","2016A000211","Milk, 4 litres","Dollars","81","units","0","v1159447029","2.15","7.36","","","","2"
"2019-04","Prince Edward Island","2016A000211","Milk, 4 litres","Dollars","81","units","0","v1159447029","2.15","7.36","","","","2"
"2019-05","Prince Edward Island","2016A000211","Milk, 4 litres","Dollars","81","units","0","v1159447029","2.15","7.36","","","","2"
"2019-06","Prince Edward Island","2016A000211","Milk, 4 litres","Dollars","81","units","0","v1159447029","2.15","7.36","","","","2"
"2019-07","Prince Edward Island","2016A000211","Milk, 4 litres","Dollars","81","units","0","v1159447029","2.15","7.32","","","","2"
"2019-08","Prince Edward Island","2016A000211","Milk, 4 litres","Dollars","81","units","0","v1159447029","2.15","7.30","","","","2"
"2019-09","Prince Edward Island","2016A000211","Milk, 4 litres","Dollars","81","units","0","v1159447029","2.15","7.27","","","","2"
"2019-10","Prince Edward Island","2016A000211","Milk, 4 litres","Dollars","81","units","0","v1159447029","2.15","7.29","","","","2"
"2019-11","Prince Edward Island","2016A000211","Milk, 4 litres","Dollars","81","units","0","v1159447029","2.15","7.30","","","","2"
"2019-12","Prince Edward Island","2016A000211","Milk, 4 litres","Dollars","81","units","0","v1159447029","2.15","7.33","","","","2"
"2020-01","Prince Edward Island","2016A000211","Milk, 4 litres","Dollars","81","units","0","v1159447029","2.15","7.37","","","","2"
"2020-02","Prince Edward Island","2016A000211","Milk, 4 litres","Dollars","81","units","0","v1159447029","2.15","7.33","","","","2"
"2020-03","Prince Edward Island","2016A000211","Milk, 4 litres","Dollars","81","units","0","v1159447029","2.15","7.31","","","","2"
"2020-04","Prince Edward Island","2016A000211","Milk, 4 litres","Dollars","81","units","0","v1159447029","2.15","7.32","","","","2"
"2020-05","Prince Edward Island","2016A000211","Milk, 4 litres","Dollars","81","units","0","v1159447029","2.15","7.31","","","","2"
"2020-06","Prince Edward Island","2016A000211","Milk, 4 litres","Dollars","81","units","0","v1159447029","2.15","7.31","","","","2"
"2020-07","Prince Edward Island","2016A000211","Milk, 4 litres","Dollars","81","units","0","v1159447029","2.15","7.32","","","","2"
"2020-08","Prince Edward Island","2016A000211","Milk, 4 litres","Dollars","81","units","0","v1159447029","2.15","7.38","","","","2"
"2020-09","Prince Edward Island","2016A000211","Milk, 4 litres","Dollars","81","units","0","v1159447029","2.15","7.37","","","","2"
"2020-10","Prince Edward Island","2016A000211","Milk, 4 litres","Dollars","81","units","0","v1159447029","2.15","7.36","","","","2"
"2020-11","Prince Edward Island","2016A000211","Milk, 4 litres","Dollars","81","units","0","v1159447029","2.15","7.36","","","","2"
"2020-12","Prince Edward Island","2016A000211","Milk, 4 litres","Dollars","81","units","0","v1159447029","2.15","7.36","","","","2"
"2017-01","Prince Edward Island","2016A000211","Cream, 1 litre","Dollars","81","units","0","v1159447030","2.16","3.81","","","","2"
"2017-02","Prince Edward Island","2016A000211","Cream, 1 litre","Dollars","81","units","0","v1159447030","2.16","3.75","","","","2"
"2017-03","Prince Edward Island","2016A000211","Cream, 1 litre","Dollars","81","units","0","v1159447030","2.16","3.92","","","","2"
"2017-04","Prince Edward Island","2016A000211","Cream, 1 litre","Dollars","81","units","0","v1159447030","2.16","3.82","","","","2"
